Time,Time Code,Country Name,Country Code,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate) [SL.TLF.CACT.ZS]","Labor force participation rate, total (% of total population ages 15+) (national estimate) [SL.TLF.CACT.NE.ZS]",Employment in agriculture (% of total employment) (modeled ILO estimate) [SL.AGR.EMPL.ZS],"Employers, total (% of total employment) (modeled ILO estimate) [SL.EMP.MPYR.ZS]",Employment in industry (% of total employment) (modeled ILO estimate) [SL.IND.EMPL.ZS],Employment in services (% of total employment) (modeled ILO estimate) [SL.SRV.EMPL.ZS],"Employment to population ratio, 15+, total (%) (modeled ILO estimate) [SL.EMP.TOTL.SP.ZS]","Employment to population ratio, 15+, total (%) (national estimate) [SL.EMP.TOTL.SP.NE.ZS]","Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]","Children in employment, total (% of children ages 7-14) [SL.TLF.0714.ZS]",GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG]
2020,YR2020,St. Vincent and the Grenadines,VCT,62.449,..,10.59258,4.763439,20.06989,69.33753,49.615,..,20.55,..,..,-3.739393087,-3.470755412
2020,YR2020,Sudan,SDN,48.149,..,41.19733,4.784813,14.31984,44.4828,38.86,..,19.292,..,..,-3.629800824,-6.250228079
2020,YR2020,Suriname,SUR,53.659,..,8.040625,3.320684,26.25921,65.70062,48.548,..,9.524,..,..,-15.97519639,-16.91141207
2020,YR2020,Sweden,SWE,64.14,73.29,1.728915,3.418185,18.31175,79.95934,58.823,67.21,8.29,8.29,..,-2.170213179,-2.87468419
2020,YR2020,Switzerland,CHE,67.87,67.87,2.572916,5.661672,20.28409,77.143,64.599,64.6,4.82,4.82,..,-2.37556328,-3.086282111
2020,YR2020,Syrian Arab Republic,SYR,43.37,..,12.86938,1.936566,21.63667,65.49395,39.028,..,10.011,..,..,-3.873681686,-6.99424539
2020,YR2020,Tajikistan,TJK,40.618,..,43.31242,3.300366,19.47774,37.20984,37.578,..,7.485,..,..,4.4,2.144186247
2020,YR2020,Tanzania,TZA,80.39,80.39,64.8265,3.038276,7.004791,28.16867,78.155,78.16,2.78,2.78,..,1.991964606,-1.019582809
2020,YR2020,Thailand,THA,67.02,67.02,31.38948,2.430451,22.60275,46.00777,66.283,66.28,1.1,1.1,..,-6.066925969,-6.287580891
2020,YR2020,Timor-Leste,TLS,66.159,..,42.37879,0.9020862,13.91436,43.70685,62.981,..,4.804,..,..,31.91448862,29.92997972
2020,YR2020,Togo,TGO,57.304,..,31.51827,1.598488,20.05685,48.42484,54.996,..,4.028,..,..,1.975742919,-0.433796943
2020,YR2020,Tonga,TON,53.278,..,31.02164,1.032644,26.41142,42.56694,51.864,..,2.654,..,..,0.488645323,0.19936359
2020,YR2020,Trinidad and Tobago,TTO,55.08,55.08,3.055994,5.289931,26.18515,70.75886,52.761,52.76,4.21,4.21,..,-7.678331177,-7.568382946
2020,YR2020,Tunisia,TUN,44.554,..,14.28303,5.330519,33.6516,52.06541,37.259,..,16.373,..,..,-8.817878767,-9.660661575
2020,YR2020,Turkiye,TUR,49.3,49.3,17.55452,4.466929,26.24039,56.20508,42.837,42.83,13.11,13.11,..,1.940032245,1.147943989
2020,YR2020,Turkmenistan,TKM,45.905,..,22.87097,3.208587,33.72941,43.39956,43.702,..,4.799,..,..,-3.4,..
2020,YR2020,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,-26.78287693,-28.76064545
2020,YR2020,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,-4.274831675,-5.252060333
2020,YR2020,Uganda,UGA,69.339,..,63.47708,4.156848,9.202113,27.32081,66.211,..,4.511,..,..,2.951306422,-0.423316497
2020,YR2020,Ukraine,UKR,55.09,55.09,15.06021,0.8079883,23.99562,60.94418,49.867,49.87,9.48,9.48,..,-3.7528041,-3.101658589
2020,YR2020,United Arab Emirates,ARE,82.175,80.35,1.783298,3.468174,27.57689,70.63981,78.649,76.9,4.29,4.29,..,-4.957052433,-5.731044522
2020,YR2020,United Kingdom,GBR,62.8,..,1.040481,2.022091,18.15468,80.80486,59.991,..,4.472,..,..,-11.03085846,-11.35567606
2020,YR2020,United States,USA,61.316,61.75,1.746393,2.237686,19.41841,78.8352,56.38,56.77,8.05,8.05,..,-2.767802511,-3.700952528
2020,YR2020,Uruguay,URY,61.25,61.25,8.308325,3.433081,18.16388,73.52786,54.923,54.93,10.33,10.33,..,-6.262976819,-6.281483198
2020,YR2020,Uzbekistan,UZB,55.62,56.22,24.45806,12.22933,24.82885,50.71312,52.678,53.24,5.29,5.29,..,1.995585078,0.053822233
2020,YR2020,Vanuatu,VUT,68.55,42.9,48.77853,0.5320372,8.181955,43.03951,67.168,41.16,2.017,4.05,..,-4.992491429,-7.211878534
2020,YR2020,"Venezuela, RB",VEN,51.293,59.88,12.99543,1.889289,17.55387,69.45071,47.43,55.38,7.53,7.53,..,..,..
2020,YR2020,Viet Nam,VNM,73.28,73.28,32.61239,1.987184,31.0699,36.31773,71.741,71.74,2.1,2.1,..,2.865411946,1.937355342
2020,YR2020,Virgin Islands (U.S.),VIR,51.806,..,1.811047,2.999204,17.27629,80.91266,44.939,..,13.255,..,..,-2.14700682,-1.798090794
2020,YR2020,West Bank and Gaza,PSE,40.94,40.94,6.354099,5.835178,30.64868,62.99722,30.341,30.34,25.89,25.89,..,-11.31846611,-13.49638697
2020,YR2020,"Yemen, Rep.",YEM,37.783,..,28.81619,6.180787,11.25369,59.93011,32.654,..,13.575,..,..,..,..
2020,YR2020,Zambia,ZMB,60.87,60.87,59.11173,0.2788528,8.671137,32.21712,57.2,57.2,6.03,6.03,..,-2.785055065,-5.59573306
2020,YR2020,Zimbabwe,ZWE,65.165,..,62.22398,0.3123037,11.25404,26.52198,60.018,..,7.898,..,..,-7.816950647,-9.670404777
2020,YR2020,Africa Eastern and Southern,AFE,69.00624429,..,56.5308919,2.445791844,10.74932222,32.71977468,63.74016742,..,7.631303888,..,..,-2.888680575,-5.421662217
2020,YR2020,Africa Western and Central,AFW,61.17344655,..,44.37566434,2.023163608,12.74655171,42.87778932,58.166937,..,4.914143315,..,..,-0.927799549,-3.453124179
2020,YR2020,Arab World,ARB,45.52556344,..,17.79487179,4.686728024,24.55435006,57.65076671,40.35910076,..,11.34837054,..,..,-5.072595121,-6.712495241
2020,YR2020,Caribbean small states,CSS,60.35682293,..,11.0176253,3.941046378,19.21955434,69.76282476,55.25716321,..,8.44932445,..,..,-9.177423616,-9.429538842
2020,YR2020,Central Europe and the Baltics,CEB,56.95385289,56.68959521,9.260806621,3.26079375,31.69840671,59.04079624,54.46449184,54.20544035,4.370732417,4.370527905,..,-3.392104438,-3.185602239
2020,YR2020,Early-demographic dividend,EAR,52.96048343,53.46973071,35.62133188,3.048317185,22.21661459,42.16205076,48.65119903,49.49666724,8.136884247,7.424866023,..,-4.141302431,-5.267995818
2020,YR2020,East Asia & Pacific,EAS,64.89399099,..,24.28568422,3.532473582,25.80869515,49.90562668,62.1084243,..,4.292511947,4.691623274,..,-0.118957465,-0.544835458
2020,YR2020,East Asia & Pacific (excluding high income),EAP,65.20326815,..,26.82650957,3.564928042,26.0171621,47.15633414,62.35654316,..,4.365928898,4.817098763,..,1.299907571,0.821893842
2020,YR2020,East Asia & Pacific (IDA & IBRD countries),TEA,65.09949377,..,26.57686922,3.59404221,26.19254861,47.23058821,62.24526781,..,4.384423439,4.817098763,..,1.299924814,0.821418576
2020,YR2020,Euro area,EMU,56.2817882,56.33770335,2.936180973,4.518551032,23.48682221,73.57699192,51.86673989,51.92335655,7.844200475,7.828709486,..,-6.132405795,-6.258519312
2020,YR2020,Europe & Central Asia,ECS,57.41047891,57.54177216,7.887022027,3.589847979,24.46185954,67.65112348,53.34715421,53.33234805,7.077426468,7.286021766,..,-5.599474553,-5.796270598
2020,YR2020,Europe & Central Asia (excluding high income),ECA,57.11504178,58.13859275,13.7474176,3.116987787,25.4097757,60.84281634,52.73244371,53.65950234,7.673194022,7.660819886,..,-1.206385367,-1.506960302
2020,YR2020,Europe & Central Asia (IDA & IBRD countries),TEC,56.94503745,57.74316067,13.60167206,3.113368215,26.19547363,60.20286415,52.86563617,53.59260193,7.163663981,7.138515075,..,-1.555061497,-1.774329924
2020,YR2020,European Union,EUU,56.56199322,56.74806332,4.344522256,4.22009374,24.97685699,70.67861943,52.57149452,52.74225129,7.054818762,7.042987616,..,-5.672343724,-5.740846541
2020,YR2020,Fragile and conflict affected situations,FCS,59.7285992,..,46.87984911,1.780347373,13.11598173,40.00416736,55.63053678,..,6.860828057,..,..,-4.408332047,-6.552646317
2020,YR2020,Heavily indebted poor countries (HIPC),HPC,66.80657983,..,57.05870068,2.242325491,11.2326583,31.70863253,63.16308227,..,5.453946848,..,..,0.196545361,-2.549173879
2020,YR2020,High income,HIC,60.15554403,60.22211627,3.174844619,3.291608773,22.68814449,74.13701206,56.23923632,56.19443618,6.510182938,6.656945121,..,-4.241562627,-4.627996528
2020,YR2020,IBRD only,IBD,57.42699175,..,27.2438666,3.371404687,25.06388404,47.69224861,53.17911306,..,7.397135395,6.909112052,..,-1.317166552,-2.006657304
2020,YR2020,IDA & IBRD total,IBT,58.13870109,..,31.9698829,3.18448188,22.75114287,45.2789737,54.07005142,..,6.998229884,6.66605295,..,-1.249123569,-2.339539305
2020,YR2020,IDA blend,IDB,57.18519287,..,36.57633602,2.36532942,18.15459492,45.26907743,53.63743146,..,6.203104346,..,..,-1.388025874,-3.419681372
2020,YR2020,IDA only,IDX,62.28436909,..,51.99786787,2.675099639,13.98998648,34.01214218,58.88881188,..,5.451807274,..,..,0.399249248,-1.917441364
2020,YR2020,IDA total,IDA,60.6134686,..,47.25661877,2.579862811,15.2703681,37.47301329,57.16803705,..,5.684068499,..,..,-0.412221912,-2.628693297
2020,YR2020,Late-demographic dividend,LTE,63.78836327,..,22.12903181,3.60992796,26.55097215,51.31999767,60.00861144,..,5.925596484,6.246840348,..,0.174728579,-0.161904885
2020,YR2020,Latin America & Caribbean,LCN,59.12223561,59.83728536,15.02032457,4.070716428,20.47351583,64.50616116,53.09147319,53.54086676,10.20078448,10.50191123,..,-6.451022173,-7.204433029
2020,YR2020,Latin America & Caribbean (excluding high income),LAC,59.70472615,59.9490623,15.51328566,4.182064657,20.60076172,63.88595372,53.5809868,53.58972011,10.25705454,10.56574251,..,-6.338581723,-7.184314873
2020,YR2020,Latin America & the Caribbean (IDA & IBRD countries),TLA,59.36847285,59.83825334,15.03553216,4.049858869,20.58535766,64.3791118,53.2207736,53.54307807,10.35544904,10.50191123,..,-6.350005219,-7.112097156
2020,YR2020,Least developed countries: UN classification,LDC,63.37336198,..,54.6028691,2.598256941,13.07891159,32.31821472,59.81840289,..,5.609593534,..,..,0.689791203,-1.706138565
2020,YR2020,Low & middle income,LMY,58.2427207,..,32.39322096,3.183603514,22.62986946,44.97690881,54.1754037,..,6.983443672,6.6777482,..,-1.156334483,-2.269168998
2020,YR2020,Low income,LIC,64.86916073,..,58.7973666,1.953864496,10.74137016,30.46125554,61.04170457,..,5.900354309,..,..,0.01895419,-2.724706043
2020,YR2020,Lower middle income,LMC,52.4774274,52.56750982,39.06919062,2.736499057,21.99853384,38.93226963,48.39578752,49.00110832,7.777896698,6.765711718,..,-3.062534358,-4.365948105
2020,YR2020,Middle East & North Africa,MEA,45.10527726,..,15.06827248,4.452509003,26.89508346,58.03663519,40.5808607,..,10.03072832,..,..,-3.771868203,-5.128152412
2020,YR2020,Middle East & North Africa (excluding high income),MNA,41.24540063,..,19.04672039,4.894244156,26.8287788,54.12449761,36.53435723,..,11.42194564,..,..,-3.258941481,-4.797814973
2020,YR2020,Middle East & North Africa (IDA & IBRD countries),TMN,41.24857047,..,19.15593604,4.886147743,26.79590986,54.04815088,36.59864003,..,11.27290051,..,..,-3.178707926,-4.708971934
2020,YR2020,Middle income,MIC,57.65873953,..,29.74171016,3.307094208,23.82371548,46.43457428,53.57028384,..,7.090831733,6.769425721,..,-1.174367297,-2.105794911
2020,YR2020,North America,NAC,61.60218812,62.02200572,1.725776042,2.454338292,19.40173621,78.87248793,56.54764866,56.91182399,8.205089914,8.227088483,..,-2.949960689,-3.892009398
2020,YR2020,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,OECD members,OED,59.17692128,59.13924092,4.82320411,3.492270381,22.46788347,72.7089133,54.97411576,54.8206574,7.102035936,7.281601202,..,-4.213419536,-4.723705938
2020,YR2020,Other small states,OSS,61.15275009,..,19.87351504,2.571406191,25.14967943,54.97680528,54.94508122,..,10.15141407,..,..,-4.859109912,-5.963807891
2020,YR2020,Pacific island small states,PSS,65.20191071,..,35.24645872,1.098878019,12.66091213,52.09252368,63.05941187,..,3.285646308,..,..,-10.28050436,-11.35529178
2020,YR2020,Post-demographic dividend,PST,59.84520622,60.04230182,3.212822156,3.212094979,21.83687707,74.95030355,55.83387198,55.8839443,6.70270705,6.90519453,..,-4.420089838,-4.771931192
2020,YR2020,Pre-demographic dividend,PRE,63.02506984,..,51.2066965,2.28852479,11.3865807,37.4067183,59.16661458,..,6.121677065,..,..,-2.514588192,-5.160207492
2020,YR2020,Small states,SST,61.20373096,..,19.08350104,2.744489012,23.33932321,57.57717045,55.40450908,..,9.475534561,..,..,-5.636224472,-6.587589506
2020,YR2020,South Asia,SAS,49.17899167,50.27884223,42.90913606,2.458112376,23.5904918,33.50035961,44.62818533,46.32024297,9.253801146,7.884250602,..,-4.661486412,-5.721617987
2020,YR2020,South Asia (IDA & IBRD),TSA,49.17899167,50.27884223,42.90913606,2.458112376,23.5904918,33.50035961,44.62818533,46.32024297,9.253801146,7.884250602,..,-4.661486412,-5.721617987
2020,YR2020,Sub-Saharan Africa,SSF,65.89050491,..,51.95954378,2.286849464,11.50044195,36.54000929,61.52324135,..,6.627844888,..,..,-2.004434518,-4.536928156
2020,YR2020,Sub-Saharan Africa (excluding high income),SSA,65.89050491,..,51.95954378,2.286849464,11.50044195,36.54000929,61.52324135,..,6.627844888,..,..,-1.99856625,-4.531356904
2020,YR2020,Sub-Saharan Africa (IDA & IBRD countries),TSS,65.89050491,..,51.95954378,2.286849464,11.50044195,36.54000929,61.52324135,..,6.627844888,..,..,-2.004434518,-4.536928156
2020,YR2020,Upper middle income,UMC,62.80565626,..,22.10398484,3.774321028,25.31824941,52.57777045,58.71043001,..,6.520563778,6.771574415,..,-0.645329946,-1.131589719
2021,YR2021,World,WLD,59.46116343,..,26.41914693,3.209082668,23.11476859,50.46608166,55.77327993,..,6.20187064,6.203036119,..,6.023812764,5.120619076
2021,YR2021,Afghanistan,AFG,..,49.81,..,..,..,..,..,47.03,..,5.58,..,-20.69999999,-22.92919443
2021,YR2021,Albania,ALB,58.828,..,34.61804,2.983089,21.56278,43.81918,51.367,..,12.683,..,..,8.908527818,9.922713708
2021,YR2021,Algeria,DZA,40.055,..,10.32379,4.454716,31.03555,58.64064,35.35,..,11.747,..,..,3.4,1.700063767
2021,YR2021,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,-1.866251944,0.648377683
2021,YR2021,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,8.287199781,6.459440532
2021,YR2021,Angola,AGO,76.501,76.37,58.65716,4.526969,7.796676,33.54617,68.558,64.31,10.384,15.8,..,1.199210521,-1.954598006
2021,YR2021,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,6.554899818,5.92050158
2021,YR2021,Argentina,ARG,60.36,60.36,7.652854,3.138541,19.95024,72.39687,55.085,55.08,8.74,8.74,..,10.39824946,9.357175859
2021,YR2021,Armenia,ARM,62.442,66.83,30.28259,1.503269,17.53141,52.18599,54.494,60.14,12.729,10.01,..,5.699999999,6.254220067
2021,YR2021,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,17.1725086,17.2253004
2021,YR2021,Australia,AUS,65.85,65.85,2.425497,5.844841,18.76054,78.81398,62.478,62.48,5.12,5.12,..,2.236212439,2.105711229
2021,YR2021,Austria,AUT,61.16,61.15,3.734066,4.273553,25.62526,70.64068,57.38,57.2,6.18,6.46,..,4.556850913,4.102317176
2021,YR2021,Azerbaijan,AZE,66.659,67.1,34.18707,11.82014,15.44495,50.36796,62.692,61.85,5.95,6.04,..,5.616451029,5.151500069
2021,YR2021,"Bahamas, The",BHS,71.112,..,3.236661,2.923483,11.69053,85.07281,62.816,..,11.665,..,..,16.98466528,16.57311705
2021,YR2021,Bahrain,BHR,70.994,..,0.9823518,1.562358,34.92438,64.09327,69.906,..,1.532,..,..,2.669708714,3.666329656
2021,YR2021,Bangladesh,BGD,58.246,..,37.09001,5.358071,21.71396,41.19604,55.277,..,5.097,..,..,6.938679124,5.716649087
2021,YR2021,Barbados,BRB,60.671,..,2.810211,0.5118012,16.61789,80.57269,54.857,..,9.582,..,..,-0.189272866,-0.36923033
2021,YR2021,Belarus,BLR,63.24,70.04,8.087514,0.8278126,32.55114,59.36135,60.773,67.31,3.9,3.9,..,2.438866081,3.290821506
2021,YR2021,Belgium,BEL,54.49,54.49,0.9353765,3.313534,19.37079,79.69384,51.079,51.08,6.26,6.26,..,6.285931393,5.787660737
2021,YR2021,Belize,BLZ,64.299,61.82,21.17309,4.937891,18.94781,59.8785,57.683,55.54,10.29,10.16,..,15.22110553,13.74926997
2021,YR2021,Benin,BEN,62.277,..,28.14955,1.42619,22.50865,49.3418,61.186,..,1.752,..,..,7.155451646,4.238708959
2021,YR2021,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,3.013816439,3.222222158
2021,YR2021,Bhutan,BTN,61.111,69.09,55.99296,0.0998709,10.12725,33.87979,58.723,65.78,3.908,4.8,..,4.087618878,3.420910614
2021,YR2021,Bolivia,BOL,68.08,77.79,29.23412,3.092873,18.53633,52.22957,64.614,73.83,5.09,5.09,..,6.105804204,4.846972461
2021,YR2021,Bosnia and Herzegovina,BIH,49.869,50.89,11.32003,5.712089,34.30209,54.3778,42.439,43.31,14.9,14.9,..,7.391652626,8.949991429
2021,YR2021,Botswana,BWA,64.297,64.18,23.07407,2.257071,14.7193,62.20663,50.695,49.35,21.155,23.11,..,11.87035831,10.05423154
2021,YR2021,Brazil,BRA,61.91,62.27,9.689179,4.404532,20.63281,69.678,53.651,54.08,13.34,13.16,..,4.988849701,4.435352819
2021,YR2021,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Brunei Darussalam,BRN,64.015,63.75,1.291292,2.536223,24.32471,74.384,59.249,60.62,7.446,4.91,..,-1.59076248,-2.396821442
2021,YR2021,Bulgaria,BGR,55.26,55.26,6.294703,3.452901,30.84277,62.86256,52.348,52.35,5.27,5.27,..,7.634609716,8.515249594
2021,YR2021,Burkina Faso,BFA,65.349,..,73.26725,0.6316625,7.071495,19.66124,61.93,..,5.232,..,..,6.906341673,4.110140346
2021,YR2021,Burundi,BDI,79.11,..,85.8503,1.264052,3.619404,10.53029,78.215,..,1.132,..,..,3.099999999,0.38116664
2021,YR2021,Cabo Verde,CPV,55.302,..,10.97821,4.208046,22.15942,66.86188,47.61,..,13.91,..,..,6.811176432,5.851024937
2021,YR2021,Cambodia,KHM,75.784,79.51,38.85376,0.1203891,25.42859,35.71766,75.56,79.2,0.295,0.4,..,3.026389363,1.832958016
2021,YR2021,Cameroon,CMR,71.29,..,42.60456,2.910159,15.52492,41.87049,68.351,..,4.122,..,..,3.649916886,0.953583607
2021,YR2021,Canada,CAN,65.07,65.39,1.337711,3.997218,19.2658,79.39649,60.216,60.47,7.46,7.53,..,5.011800875,4.409275153
2021,YR2021,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,4.028664289,2.769071005
2021,YR2021,Central African Republic,CAF,70.209,..,68.52275,0.827266,6.700946,24.7763,65.674,..,6.458,..,..,0.900000007,-1.210279564
2021,YR2021,Chad,TCD,59.322,..,68.94536,1.351004,9.701517,21.35314,58.409,..,1.538,..,..,-1.199990525,-4.276978783
2021,YR2021,Channel Islands,CHI,58.468,..,2.350913,4.3954,25.36876,72.28033,54.052,..,7.553,..,..,8.646769717,7.658974575
2021,YR2021,Chile,CHL,57.13,57.55,6.58244,3.713114,23.0002,70.41736,51.788,52.21,9.35,9.28,..,11.73743107,10.63188122
2021,YR2021,China,CHN,67.11,..,24.40598,3.989293,28.24155,47.35246,64.056,..,4.55,5.11,..,8.447478293,8.350729715
2021,YR2021,Colombia,COL,64.33,64.33,15.92783,3.333886,20.14733,63.92484,55.388,55.39,13.9,13.9,..,11.01619327,9.753601489
2021,YR2021,Comoros,COM,43.817,50.03,34.97378,0.9411625,20.17172,44.8545,39.883,47.1,8.979,5.86,..,2.112195577,0.190939004
2021,YR2021,"Congo, Dem. Rep.",COD,65.768,..,55.2838,2.529142,10.02869,34.68751,62.406,..,5.112,..,..,6.200154011,2.832379325
2021,YR2021,"Congo, Rep.",COG,67.253,..,36.26412,0.9559977,21.20556,42.53032,52.3,..,22.235,..,..,-2.200002606,-4.439489192
2021,YR2021,Costa Rica,CRI,61.76,61.76,17.13918,3.210727,17.18582,65.67505,52.41,52.41,15.14,15.14,..,7.780797564,7.135613065
2021,YR2021,Cote d'Ivoire,CIV,64.752,..,45.03741,1.567108,10.76552,44.19707,62.928,..,2.817,..,..,6.999999995,4.404815964
2021,YR2021,Croatia,HRV,51.78,51.78,6.808275,5.509819,28.78255,64.40923,47.84,47.84,7.61,7.61,..,13.07220492,17.98919887
2021,YR2021,Cuba,CUB,53.208,..,17.72127,5.290165,17.11246,65.16628,52.424,..,1.473,..,..,1.254092864,1.652817152
2021,YR2021,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,4.232404629,5.995959808
2021,YR2021,Cyprus,CYP,63.79,63.83,2.848568,1.833954,17.92501,79.22643,59.031,59.03,7.46,7.51,..,6.638926968,5.649950249
2021,YR2021,Czechia,CZE,59.77,59.83,2.549289,2.770829,36.85069,60.60002,58.09,58.15,2.81,2.8,..,3.552722062,5.446064899
2021,YR2021,Denmark,DNK,62.54,62.55,2.044793,3.67594,19.3422,78.61301,59.375,59.4,5.06,5.04,..,4.855707586,4.402231182
2021,YR2021,Djibouti,DJI,31.144,..,1.184986,4.377751,6.114178,92.70084,22.438,..,27.954,..,..,4.8,3.340079978
2021,YR2021,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,6.891577388,6.276019363
2021,YR2021,Dominican Republic,DOM,63.17,63.17,8.268222,3.023388,20.33401,71.39777,58.306,58.31,7.7,7.7,..,12.27199024,11.07827632
2021,YR2021,Ecuador,ECU,65.78,64.99,32.17831,2.606071,16.83416,50.98753,62.82,62.03,4.5,4.55,..,4.235251242,3.010378163
2021,YR2021,"Egypt, Arab Rep.",EGY,41.317,42.99,19.82913,8.986071,29.08412,51.08675,38.259,39.79,7.4,7.44,..,3.290646012,1.591816288
2021,YR2021,El Salvador,SLV,57.673,59.58,15.24868,3.882003,23.74134,61.00997,55.164,57,4.35,4.33,..,11.17802031,10.80058144
2021,YR2021,Equatorial Guinea,GNQ,54.472,..,55.5397,8.526476,13.7278,30.7327,49.49,..,9.147,..,..,-0.945382917,-3.273593613
2021,YR2021,Eritrea,ERI,77.002,..,62.41981,1.253348,8.622978,28.95721,71.765,..,6.802,..,..,..,..
2021,YR2021,Estonia,EST,63.232,63.69,2.692326,4.330169,29.04999,68.25753,59.325,59.75,6.18,6.18,..,8.013462924,7.899032598
2021,YR2021,Eswatini,SWZ,50.338,..,12.40864,1.994112,24.48141,63.10994,37.975,..,24.56,..,..,7.883306402,6.832226163
2021,YR2021,Ethiopia,ETH,80.396,68.25,63.66029,0.4368335,10.18751,26.15219,77.236,65.57,3.93,3.93,..,5.641530717,2.925804545
2021,YR2021,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,5.634924145,4.688206415
2021,YR2021,Fiji,FJI,56.372,..,28.87713,1.167326,14.68469,56.4379,53.593,..,4.929,..,..,-5.111607393,-5.541402213
2021,YR2021,Finland,FIN,59.201,60.41,4.109104,3.775729,21.41678,74.47411,54.696,55.81,7.61,7.61,..,3.046482272,2.833099902
2021,YR2021,France,FRA,55.85,55.89,2.509172,4.797935,19.49668,77.99415,51.46,51.49,7.86,7.87,..,6.816589136,6.535119983
2021,YR2021,French Polynesia,PYF,55.976,..,2.102676,3.18257,14.89785,82.99947,48.551,..,13.265,..,..,2.399988092,1.688652526
2021,YR2021,Gabon,GAB,46.941,..,29.00427,2.461502,16.08134,54.9144,36.691,..,21.836,..,..,1.467957315,-0.638652873
2021,YR2021,"Gambia, The",GMB,60.868,..,48.52188,1.702378,7.384506,44.09373,57.836,..,4.981,..,..,4.265492093,1.661892014
2021,YR2021,Georgia,GEO,63.818,..,40.37326,1.991023,13.80685,45.81989,56.027,..,12.208,..,..,10.4655372,10.88570186
2021,YR2021,Germany,DEU,60.55,60.46,1.250732,3.891315,27.6249,71.12437,58.388,58.26,3.57,3.64,..,2.626987267,2.583557475
2021,YR2021,Ghana,GHA,68.638,..,39.49324,5.214442,19.12862,41.37816,65.948,..,3.919,..,..,5.356477874,3.262281996
2021,YR2021,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..
2021,YR2021,Greece,GRC,50.365,50.77,11.35698,7.725438,15.28099,73.36201,42.957,43.33,14.71,14.66,..,8.434425502,9.01910939
2021,YR2021,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,1.290210488,0.778869514
2021,YR2021,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,4.687478169,3.89188358
2021,YR2021,Guam,GUM,62.22,..,0.2373353,3.238127,14.04916,85.71351,58.331,..,6.25,..,..,1.058095428,0.285940325
2021,YR2021,Guatemala,GTM,57.886,62.94,29.1737,2.619487,22.06362,48.7627,56.183,61.57,2.942,2.17,..,8.002408036,6.415405552
2021,YR2021,Guinea,GIN,52.266,..,59.18773,1.350007,7.039444,33.77283,49.224,..,5.82,..,..,3.9,1.391141551
2021,YR2021,Guinea-Bissau,GNB,55.555,..,50.33844,1.153699,10.47775,39.18382,53.506,..,3.687,..,..,3.80000243,1.538709655
2021,YR2021,Guyana,GUY,50.014,..,13.07871,5.482612,25.39338,61.5279,42.559,..,14.905,..,..,20.06001095,18.96098255
2021,YR2021,Haiti,HTI,65.337,..,45.57228,0.6526995,12.40422,42.02349,55.525,..,15.017,..,..,-1.798239889,-3.005803291
2021,YR2021,Honduras,HND,62.053,60.69,24.77261,9.767519,23.33359,51.8938,57.122,55.53,7.947,8.51,..,12.53409602,10.81973307
2021,YR2021,"Hong Kong SAR, China",HKG,59.38,59.38,0.1864319,2.590135,13.50959,86.304,56.31,56.3,5.17,5.17,..,6.441723826,7.416672639
2021,YR2021,Hungary,HUN,59.312,59.54,4.395067,4.339725,31.44656,64.15839,56.91,57.13,4.05,4.05,..,7.200000346,7.64446029
2021,YR2021,Iceland,ISL,73.366,73.51,4.024487,4.210744,18.84848,77.12655,68.95,69.08,6.02,6.03,..,4.333402012,2.636989964
2021,YR2021,India,IND,48.538,51.15,43.95999,2.307933,25.34,30.70001,44.794,47.88,7.713,6.38,..,9.050277908,8.184367716
2021,YR2021,Indonesia,IDN,65.87,65.87,28.9872,3.24599,21.76143,49.25137,63.347,63.35,3.83,3.83,..,3.703055357,2.985108627
2021,YR2021,"Iran, Islamic Rep.",IRN,41.905,40.57,16.2515,3.136838,34.35089,49.39762,37.371,36.81,10.818,9.28,..,4.719777732,3.965568691
2021,YR2021,Iraq,IRQ,39.66,39.66,19.81721,2.021441,21.27668,58.90611,33.247,33.25,16.17,16.17,..,1.583393363,-0.695471074
